k_time,flow_id,source_sensor,path_to_car,rate_mbps
22,1581,"(18, 18)","[(18, 18), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (5, 18), (5, 17), (5, 16), (5, 15)] -> Car-1",5
22,1584,"(18, 19)","[(18, 19), (17, 19), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17), (4, 16)] -> Car-1",5
22,1587,"(18, 20)","[(18, 20), (17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (6, 20), (5, 20), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16)] -> Car-1",5
22,1593,"(18, 22)","[(18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (5, 22), (4, 22), (4, 23), (4, 24), (4, 25)] -> Car-2",5
22,1596,"(18, 23)","[(18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (6, 23), (5, 23), (4, 23), (4, 24), (4, 25)] -> Car-2",5
22,1608,"(18, 27)","[(18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (6, 27), (5, 27), (5, 26)] -> Car-2",5
22,1611,"(18, 28)","[(18, 28), (17, 28), (16, 28), (15, 28), (14, 28), (13, 28), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (6, 28), (5, 28), (4, 28), (4, 27), (4, 26)] -> Car-2",5
22,1614,"(18, 29)","[(18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (4, 28), (4, 27), (4, 26)] -> Car-2",5
22,1617,"(18, 30)","[(18, 30), (17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",3.4269777987050603
23,1446,"(17, 3)","[(17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3), (6, 4), (6, 5)] -> Car-0",1.5971675369540304
23,1449,"(17, 4)","[(17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5)] -> Car-0",5
23,1470,"(17, 11)","[(17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (6, 13), (6, 14), (6, 15)] -> Car-1",2.892296039301197
23,1479,"(17, 14)","[(17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (6, 15)] -> Car-1",5
23,1497,"(17, 20)","[(17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (6, 20), (6, 19), (6, 18), (6, 17), (6, 16)] -> Car-1",4.443070301860391
23,1500,"(17, 21)","[(17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (6, 21), (6, 22), (6, 23), (6, 24), (6, 25)] -> Car-2",5
23,1503,"(17, 22)","[(17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (6, 23), (6, 24), (6, 25)] -> Car-2",0.6364684245313423
23,1509,"(17, 24)","[(17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (6, 25)] -> Car-2",4.363531575468658
23,1524,"(17, 29)","[(17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",3.4269777987050603
23,1527,"(17, 30)","[(17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",5
23,1530,"(18, 1)","[(18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)] -> Car-0",5
23,1533,"(18, 2)","[(18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5)] -> Car-0",5
23,1536,"(18, 3)","[(18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (4, 4), (4, 5)] -> Car-0",5
23,1539,"(18, 4)","[(18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5)] -> Car-0",5
23,1548,"(18, 7)","[(18, 7), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (6, 7), (6, 6)] -> Car-0",5
23,1551,"(18, 8)","[(18, 8), (17, 8), (16, 8), (15, 8), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6)] -> Car-0",5
23,1554,"(18, 9)","[(18, 9), (17, 9), (16, 9), (15, 9), (14, 9), (13, 9), (12, 9), (11, 9), (10, 9), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6)] -> Car-0",5
23,1557,"(18, 10)","[(18, 10), (17, 10), (16, 10), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (5, 9), (5, 8), (5, 7), (5, 6)] -> Car-0",5
23,1560,"(18, 11)","[(18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15)] -> Car-1",5
23,1563,"(18, 12)","[(18, 12), (17, 12), (16, 12), (15, 12), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (5, 12), (5, 13), (5, 14), (5, 15)] -> Car-1",5
23,1566,"(18, 13)","[(18, 13), (17, 13), (16, 13), (15, 13), (14, 13), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (7, 13), (6, 13), (5, 13), (4, 13), (4, 14), (4, 15)] -> Car-1",5
23,1569,"(18, 14)","[(18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (4, 15)] -> Car-1",5
23,1578,"(18, 17)","[(18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (6, 17), (6, 16)] -> Car-1",0.5569296981396095
23,1581,"(18, 18)","[(18, 18), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (6, 17), (6, 16)] -> Car-1",4.999999999999999
23,1584,"(18, 19)","[(18, 19), (17, 19), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (5, 17), (5, 16)] -> Car-1",5
23,1587,"(18, 20)","[(18, 20), (17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (6, 20), (5, 20), (5, 19), (5, 18), (5, 17), (5, 16)] -> Car-1",5
23,1590,"(18, 21)","[(18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25)] -> Car-2",5
23,1593,"(18, 22)","[(18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25)] -> Car-2",5
23,1596,"(18, 23)","[(18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (6, 23), (5, 23), (4, 23), (4, 24), (4, 25)] -> Car-2",5
23,1599,"(18, 24)","[(18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (4, 24), (4, 25)] -> Car-2",5
23,1608,"(18, 27)","[(18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (6, 27), (5, 27), (5, 26)] -> Car-2",5
23,1611,"(18, 28)","[(18, 28), (17, 28), (16, 28), (15, 28), (14, 28), (13, 28), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (6, 28), (5, 28), (5, 27), (5, 26)] -> Car-2",5
23,1614,"(18, 29)","[(18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (4, 28), (4, 27), (4, 26), (4, 25)] -> Car-2",5
23,1617,"(18, 30)","[(18, 30), (17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (4, 30), (4, 29), (4, 28), (4, 27), (4, 26), (4, 25)] -> Car-2",5
23,1620,"(19, 1)","[(19, 1), (18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5)] -> Car-0",3.4028324630459696
23,1638,"(19, 7)","[(19, 7), (18, 7), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (6, 7), (5, 7), (4, 7), (4, 6)] -> Car-0",5
23,1641,"(19, 8)","[(19, 8), (18, 8), (17, 8), (16, 8), (15, 8), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (4, 7), (4, 6)] -> Car-0",5
23,1647,"(19, 10)","[(19, 10), (18, 10), (17, 10), (16, 10), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (6, 11), (6, 12), (6, 13), (6, 14), (6, 15)] -> Car-1",2.107703960698803
23,1668,"(19, 17)","[(19, 17), (18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (6, 17), (5, 17), (4, 17), (4, 16)] -> Car-1",5
23,1671,"(19, 18)","[(19, 18), (18, 18), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (5, 18), (4, 18), (4, 17), (4, 16)] -> Car-1",5
23,1698,"(19, 27)","[(19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (6, 27), (6, 26)] -> Car-2",1.5730222012949397
24,1539,"(18, 4)","[(18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (7, 5)] -> Car-0",3.4028324630459714
24,1557,"(18, 10)","[(18, 10), (17, 10), (16, 10), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",2.107703960698805
24,1560,"(18, 11)","[(18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
24,1569,"(18, 14)","[(18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (7, 15)] -> Car-1",5
24,1590,"(18, 21)","[(18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",5
24,1599,"(18, 24)","[(18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (7, 25)] -> Car-2",5
24,1617,"(18, 30)","[(18, 30), (17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",1.5730222012949397
24,1620,"(19, 1)","[(19, 1), (18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5)] -> Car-0",5
24,1623,"(19, 2)","[(19, 2), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 3), (6, 4), (6, 5)] -> Car-0",5
24,1626,"(19, 3)","[(19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3), (5, 3), (5, 4), (5, 5)] -> Car-0",5
24,1629,"(19, 4)","[(19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (5, 5)] -> Car-0",5
24,1638,"(19, 7)","[(19, 7), (18, 7), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (6, 7), (6, 6)] -> Car-0",5
24,1641,"(19, 8)","[(19, 8), (18, 8), (17, 8), (16, 8), (15, 8), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6)] -> Car-0",5
24,1644,"(19, 9)","[(19, 9), (18, 9), (17, 9), (16, 9), (15, 9), (14, 9), (13, 9), (12, 9), (11, 9), (10, 9), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6)] -> Car-0",5
24,1647,"(19, 10)","[(19, 10), (18, 10), (17, 10), (16, 10), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (5, 9), (5, 8), (5, 7), (5, 6)] -> Car-0",5
24,1650,"(19, 11)","[(19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",4.842434625389042
24,1653,"(19, 12)","[(19, 12), (18, 12), (17, 12), (16, 12), (15, 12), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (5, 12), (5, 13), (5, 14), (5, 15)] -> Car-1",5
24,1656,"(19, 13)","[(19, 13), (18, 13), (17, 13), (16, 13), (15, 13), (14, 13), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (7, 13), (6, 13), (5, 13), (5, 14), (5, 15)] -> Car-1",5
24,1659,"(19, 14)","[(19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (6, 15), (6, 16)] -> Car-1",5
24,1668,"(19, 17)","[(19, 17), (18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (7, 16)] -> Car-1",5
24,1671,"(19, 18)","[(19, 18), (18, 18), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (7, 17), (7, 16)] -> Car-1",5
24,1674,"(19, 19)","[(19, 19), (18, 19), (17, 19), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (6, 18), (6, 17), (6, 16)] -> Car-1",5
24,1677,"(19, 20)","[(19, 20), (18, 20), (17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (6, 20), (6, 19), (6, 18), (6, 17), (6, 16)] -> Car-1",5
24,1680,"(19, 21)","[(19, 21), (18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (6, 21), (6, 22), (6, 23), (6, 24), (6, 25)] -> Car-2",5
24,1683,"(19, 22)","[(19, 22), (18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (6, 23), (6, 24), (6, 25)] -> Car-2",5
24,1686,"(19, 23)","[(19, 23), (18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (6, 23), (5, 23), (5, 24), (5, 25), (5, 26)] -> Car-2",5
24,1689,"(19, 24)","[(19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (5, 25), (5, 26)] -> Car-2",5
24,1698,"(19, 27)","[(19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (7, 26)] -> Car-2",5
24,1701,"(19, 28)","[(19, 28), (18, 28), (17, 28), (16, 28), (15, 28), (14, 28), (13, 28), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (6, 28), (6, 27), (6, 26)] -> Car-2",5
24,1704,"(19, 29)","[(19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",5
24,1707,"(19, 30)","[(19, 30), (18, 30), (17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (5, 29), (5, 28), (5, 27), (5, 26)] -> Car-2",5
24,1710,"(20, 1)","[(20, 1), (19, 1), (18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6)] -> Car-0",4.842434625389042
24,1713,"(20, 2)","[(20, 2), (19, 2), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (7, 3), (7, 4), (7, 5)] -> Car-0",1.7547329115649868
24,1728,"(20, 7)","[(20, 7), (19, 7), (18, 7), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (7, 6)] -> Car-0",3.0498614139121534
24,1740,"(20, 11)","[(20, 11), (19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (6, 13), (6, 14), (6, 15)] -> Car-1",0.1575653746109582
24,1743,"(20, 12)","[(20, 12), (19, 12), (18, 12), (17, 12), (16, 12), (15, 12), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16)] -> Car-1",4.842434625389042
24,1758,"(20, 17)","[(20, 17), (19, 17), (18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (6, 17), (5, 17), (5, 16)] -> Car-1",5
24,1761,"(20, 18)","[(20, 18), (19, 18), (18, 18), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (5, 18), (5, 17), (5, 16)] -> Car-1",5
24,1788,"(20, 27)","[(20, 27), (19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (6, 27), (5, 27), (5, 26)] -> Car-2",5
24,1791,"(20, 28)","[(20, 28), (19, 28), (18, 28), (17, 28), (16, 28), (15, 28), (14, 28), (13, 28), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (7, 27), (7, 26)] -> Car-2",3.4269777987050603
25,1620,"(19, 1)","[(19, 1), (18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5)] -> Car-0",1.5971675369540304
25,1623,"(19, 2)","[(19, 2), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (13, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 3), (6, 4), (6, 5)] -> Car-0",5
25,1626,"(19, 3)","[(19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (6, 3), (6, 4), (6, 5)] -> Car-0",5
25,1629,"(19, 4)","[(19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (7, 5), (7, 6)] -> Car-0",5
25,1644,"(19, 9)","[(19, 9), (18, 9), (17, 9), (16, 9), (15, 9), (14, 9), (13, 9), (12, 9), (11, 9), (10, 9), (9, 9), (8, 9), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",5
25,1647,"(19, 10)","[(19, 10), (18, 10), (17, 10), (16, 10), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",2.892296039301197
25,1650,"(19, 11)","[(19, 11), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
25,1653,"(19, 12)","[(19, 12), (18, 12), (17, 12), (16, 12), (15, 12), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
25,1656,"(19, 13)","[(19, 13), (18, 13), (17, 13), (16, 13), (15, 13), (14, 13), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (7, 13), (6, 13), (6, 14), (6, 15)] -> Car-1",5
25,1659,"(19, 14)","[(19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (6, 15)] -> Car-1",5
25,1674,"(19, 19)","[(19, 19), (18, 19), (17, 19), (16, 19), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",5
25,1677,"(19, 20)","[(19, 20), (18, 20), (17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",5
25,1680,"(19, 21)","[(19, 21), (18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",5
25,1683,"(19, 22)","[(19, 22), (18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",5
25,1686,"(19, 23)","[(19, 23), (18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (6, 23), (6, 24), (6, 25)] -> Car-2",5
25,1689,"(19, 24)","[(19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (6, 25)] -> Car-2",5
25,1698,"(19, 27)","[(19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (7, 26)] -> Car-2",3.4269777987050603
25,1701,"(19, 28)","[(19, 28), (18, 28), (17, 28), (16, 28), (15, 28), (14, 28), (13, 28), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (7, 27), (7, 26)] -> Car-2",5
25,1704,"(19, 29)","[(19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",5
25,1707,"(19, 30)","[(19, 30), (18, 30), (17, 30), (16, 30), (15, 30), (14, 30), (13, 30), (12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (6, 29), (6, 28), (6, 27), (6, 26)] -> Car-2",5
25,1710,"(20, 1)","[(20, 1), (19, 1), (18, 1), (17, 1), (16, 1), (15, 1), (14, 1), (13, 1), (12, 1), (11, 1), (10, 1), (9, 1), (8, 1), (7, 1), (6, 1), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)] -> Car-0",5
